id,label,tweet,isVulgar,isNonAscii
6975,0,DrAndrew is still live! Ask Your Q’s here: Download the ShoppingList app for iPhone Purchase or download the book here: Relationships Dating Datingadvice LSLpic.twitter.com/ip81cs4IM9,0,1
6979,0,Do you nailpolish? Then you'll love our nailpolish design iphone case! Looks exactly like…,0,1
6981,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life November 03, 2016 at 0…",0,1
6986,0,Fatality mk mkx nintendo sony playstation sega nerd cute watch paint…,0,1
6987,0,the kind of mornings one would to wakeup to iphone iphone6 iphonesia iphoneonly…,0,1
6988,0,Through the looking gl$&@*# photography selfie reflection chipotle bffs beautifulday iphone…,0,1
6989,0,This Night is the Night california indesign apple colors colombia cool costume…,0,1
6990,0,Blue — Steemit @foxkoit/7hzlw-blue … blue new home story life art artphotos photo photography image images follow sony sonylens sonyphoto sonyphotography sonyphotos photofeed feedback top cool color colors wow,0,1
6998,0,I got another one piccollage iphone hate on it. apple watch your back karma is a bitch.…,0,1
7004,0,30% off Code:FINDGIFTS30 -red-and-blue-hair-doodle?asc=t&p=tote-bag … via redbubble suicidesquad iphonecases iphone harleyquinn tshirt,0,1
7005,0,Take it up — Steemit @foxkoit/take-it-up … up blue sky sun life photo photos photography image images gallery art artphotography sony sonylens sonynex sonyphotos sonyphotography sonyphoto image images follow colors colors top colorchallenge wow,0,1
7006,0,FaceTime chats at night! iphone facetime laugh girlfriend her goodlooking funny perfect…,0,1
7007,0,Hello there :) new mine samsung galaxy SIII galaxysIII miomiomio kid happiness…,0,1
7008,0,LIMITED WEEKEND SALES NEW UNLOCKED SAMSUNG S6 32GB G920F QUAD CORE 16MP CAMERA SMARTPHONE tagfor …,0,1
7013,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow ff än16,0,1
7015,0,Got my retention phone from Smart. Excited much!!! S5 samsung android gadgetfreak tekky … -/,0,1
7016,0,Love my New applewatch applewatchsport apple life livelife gay bornthisway smile…,0,1
7017,0,Wow mommy! They gift mom samsung galaxy tab. Proud of mom! samsung galaxy tab birthday …,0,1
7019,0,TurntableTuesday Tools of the trade... Technics Pioneer DJ Serato Sony MoheganSunCasino …,0,1
7020,0,"The Prophet as a Husband . iphone : android : kindle Book October 13, 2016 at…",0,1
7024,0,❒ Taken ❒ Single I'm in with my iphone . It's getting pretty serious.,0,1
7025,0,It’s coming together. multi color tiffany 925 sterling silver boat bait kregjig monopoly champion new years house minecraft power nike clarksvilletn lure fire iphone iphonex iphone6 iphone7plus coke pepsi namaste u always eat panpic.twitter.com/9oAA0emIM2,0,1
7029,0,New phone baby :D samsung galaxy Note3 white instagalaxy day #New Phone instagood…,0,1
7033,0,InstaPic by mimmo.al: Aug 2015 taken with sony rx100 sunset sky beautiful fun instamoments nature…pic.twitter.com/xPFaY1fiIm,0,1
7034,0,...and pose sunny londonlife sunglasses chilled relax lunch samsung blessed damm stunned Chicken Factory ?utm_source=ig_twitter_share&igshid=ca70we4b7xpn …,0,1
7035,0,"I’m not giving up, I’m working it out . . . . . . . peru lima model menstyle boy instagood photography photographer ifitmodel lit fashioninspiration menfashion men pose sonya7sii a7sii sony sonyalpha … pic.twitter.com/pm1iKM2svH",0,1
7036,0,Um yeah u gotta love what we do to our friends leanamarie locked iphone spam screenshotspam…,0,1
7037,1,9th time my iphone 5 screen has broken in 18 months.. Another £50.,0,1
7038,1,"“@GVescera: I would defend Apple any day of the week, except for this one ” what's the problem yo",0,1
7040,0,New iPhone 8 and iPhone 8 Plus Are Here apple ios iphone8 news iphonex att tmobile sprint verizon -iphone-8-and-iphone-8-plus-are-here/ …pic.twitter.com/CturN9HLF2,0,1
7051,0,It's Miso's 7th Birthday! birthday goldenretriever dog doglover pet sanfrancisco iphone…,0,1
7056,0,1 picture sums up a brilliant day christmas brother sister 2013 iphone marvel spiderman…,0,1
7059,0,"Let Me Introduce Y'all To My Girlfriend [@TheRealEliJas, ] Happy Valentine's Day Everyone!! Girlfriend SonyA7S ValentinesDay Shot by: MikeElBeta EliJas •••••••• Sony A7S MyGirlfriend Valentinespic.twitter.com/9oURpm1CoY",0,1
7060,0,The Good Dinosaur in Cinema sonyxperiaz3 Sony thegooddionsaur nice beauty … -wZwy_FZ6a/,0,1
7062,0,"With Its Launch Looming, Apple Seeks Injunction To Stop Galaxy S III Sales -its-launch-looming-apple-seeks-injunction-to-stop-galaxy-s-iii-sales/ … via Apple",0,1
7064,0,Vatican City day 8 iphoneonly rome italy vatican roman architecture beautiful iphone photo vacation old goodtimes fun vintage summer awesome history… ?utm_source=ig_twitter_share&igshid=1w4v3rzex0z0h …,0,1
7065,0,ON SALE!!! forsale designerbags deal armcandy luxurybags luxury luxe igph igers iphone…,0,1
7068,0,Be Free. Be You and Be Wild YOLO 7.29.18 . . . .. . . . . . . . . Philippines Travelita backpacker Escape fff life Laugh traveler Moment Captured Sunset Sony… -_nHp2/?utm_source=ig_twitter_share&igshid=ll92e9ap5l06 …,0,1
7072,0,Freedom is here [][] iphone iphonesia picofday ponto_de_paz photoofday ei … -/,0,1
7076,0,Photo: Well NorthKorea you’ve won this time but &amp; Sony. Total bull. KimJonGun go fist...,0,1
7079,0,Level up ! ... kingcrowley king kushking ink iphone loud loyalty pothead producer photooftheday music money model ceo beardgang atx singer songwriting weed… ?utm_source=ig_twitter_share&igshid=17pzyrnmqp3ra …,0,1
7080,0,go go go! excitement ohyeah greatnessawaits ps4 playstation playstation4 sony gamer… -UrDxw/,0,1
7082,0,Working!!! saturday morning nofilter dreamjob sun apple sony poliedro …,0,1
7088,0,➊ FOLLOWTRICK ➋ RETWEET ➌ FOLLOW ALL WHO RT ➍ FOLLOWBACK ➎ GAIN TODAY iphone sougofollow c8€d,0,1
7090,0,Two new phones joins my gadget family samsung S5 duos dualsim android new mobile… -kHi9/,0,1
7093,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life March 17, 2017 at 07:0…",0,1
7095,1,Apparently the UPS pick up station is on the DMV schedule waitingoveranhour fuapple apple MacBook ups fail overit verylate – at UPS Downtown Customer Center,0,1
7101,0,Where is home ? — Steemit @foxkoit/where-is-home … home story new life art gallery photo photos photography image images sony sonyphoto sonyphotography sonylens photofeed feed follow steem steemit steemithelp steemitphotography try man work A B,0,1
7104,0,"On Sale Now: Iphone 6S Case, TORRAS [ Series] Liquid Silicone Ru... – $3.99 – Mobile_Accessories -",0,1
7106,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life December 19, 2016 at 0…",0,1
7110,0,"adornthewicked itunes music spotify googleplay apple iheartradio amazon kerrywicked kerrylewis nyc hardrock metal Williamsburg, Brooklyn ?utm_source=ig_twitter_share&igshid=19kvstm21aq99 …",0,1
7111,0,Most Elegant and Effective Translation - Samsung Galaxy Note 8 Instant On-Screen Translate note8 galaxynote8 translation app mobile smartphone googletranslate tech information productivity professional business study reading -elegant-and-effective-translation-tool-samsung-galaxy-note-8-instant-on-screen-translate/ …pic.twitter.com/xYqS6NJgrN,0,1
7112,0,"Sleep: A Key Ingredient to Happy, Healthy and Productive Lives..-sections/health-link-new/25942-sleep-a-key-ingredient-to-happy-healthy-and-productive-lives … productive healthy health glad smile akey monthly daily article health healthy mac apple working workplace work workspace thursday happpppypic.twitter.com/dvzjKp5HVH",0,1
7119,0,A cruise through the alps in Switzerland switzerland alps swissalps mountains mazdamx5 iphonex video drive roadtrip holiday adventure live life always france… ?utm_source=ig_twitter_share&igshid=1exa2gy94slwk …,0,1
7120,0,Photo: Hahahaha awwww…. feel feelings instagram instaquotes ig iPhone live laugh truth...,0,1
7126,0,bday to ME! Bought myself a new backpack for my camera gear microphone sony mylife…,0,1
7139,0,Thank you My Mom. insthalike like 20like followme insthagram iphone kiss moon…,0,1
7143,0,Sweet 15th! Love u!!!!!!! birthday dress 15th buenosaires argentina galaxys4 samsung … -akVTCc0/,0,1
7149,0,"“@OpposingViews: Apple to Introduce 2 New iPads Next Month?: While the world br... ” . Well, crap.",0,1
7150,0,Fruit salad!!! orange apple banana cinnamon snack food pregnant nutritionplan summer…,0,1
7152,0,Love this color sea party girls instagram4arab_cam iphone sweet shoutout boys…,0,1
7156,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow ff åru6,0,1
7157,0,It's a cooking! slowroasted lamb sundayroast food foodporn munch dinner life iphone…,0,1
7168,0,I snagged a OnePlus Stickers Combo for just ₹ 1! OnePlusDiwaliDash #.WA23bUyfEU4.twitter … oneplus sale go$&@*# dashsale,0,1
7179,0,I love simsimi! simsimi me iphone app awesome instagood instagram iiphonesia cc:…,0,1
7187,0,Big Apple big apple bigapple redapple red danish girl danishgirl…,0,1
7189,0,Playful and lazy pug funny fatty cute innocent iphone pug pugislove tiny tagforlikes…,0,1
7191,0,Silence mohito melon apple bacardi holiday sun summer sea beach insta day…,0,1
7194,0,W| My Prettyful Ate iamprettytatty family fambam togetherness iphone iphone6plus …,0,1
7198,0,Galaxy S9+ Is The Speedy King of Smartphones Confirmed galaxys9 s9plus samsung apple ios android iphone iphonex review camera speed speedtest best king mobile smartphone tech trend nextbigthing better great -s9-is-the-speedy-king-of-smartphones-confirmed/ …pic.twitter.com/513muhfk3j,0,1
7199,0,Small and fast — Steemit @foxkoit/small-and-fast … fast bug bugs nature naturephoto small life art artphotography photo photos photography image images sony sonylens sonyphoto sonyphotography follow color colors photofeed feed colorphotography top,0,1
7202,0,"Spoiled myself and bought a 50"" smart tv tonight Samsung TV Spoiled SmartTv beautiful…",0,1
7206,0,Just ~ Listen to your Heart ~ ipad3 iphone idea iraq#jordan amman amazing fun food…,0,1
7209,0,From my brother . . . coder life girl development computerscience iphone programming web programmer codinglife developer java dotnet javascript hacker game coffee apple education business work chocolate sweet foodphotography instagood like4…pic.twitter.com/97I23T7XiG,0,1
7211,0,Editor's choice+ recording of the month!#gramophone !exciting! jsbach sony music work news .uk/review/js-bach-keyboard-partitas-bwv825-830 …,0,1
7215,0,Get gift cards and for watching surveys and doing surveys and even playing games. Sign up HERE … Pubg CSGO walmart games bestbuy music free rewards steam 2k18 electronics money iphone paypal amazon earth pic.twitter.com/CXoQBzze5T,0,1
7219,0,Today’s Best Lifestyle Deals: LOFT… news photography fashion health fail tech ipad iphone funny lol,0,1
7223,0,Family amor beast cute cool family familia iphone iphone5 you like likeforlike…,0,1
7227,0,"Omigosh I'm lovin it hehehe. ""Classy is the original black."" girl yay apple ipadmini… -DuaL1/",0,1
7232,0,"Finally I have my headphones. Thank you so much, ! headphones music yay motorola etihada… pic.twitter.com/nUSo9LuY9F",0,1
7236,0,got the iPhone 5! five phone outterbox purple excited iphone apple mac yay hurray…,0,1
7240,1,-13579_3-20116030-37/apples-iphone-gets-micro-usb-charger-adapter/ … I guess this is a start being they are already 5 years late,0,1
7241,0,Lethal Lance - -lethal-lance-spasi-mir-ot-kovarnogo-vraga.html … Андроид Android Games News IOS Apple iPhone,0,1
7242,0,New Galaxy s7 Edge... galaxy s7 s7edge yeah gold samsung new good photooftheday…,0,1
7248,0,Coffee Time coffee kaffee daydream shoot shooting tfp tfpmodel tfpshooting model modeln camera kamera fun fotografie photography fotograf photograph hobby fotoshooting photoshooting sony sonyalpha sonya6500 KaiEdel artofpo… pic.twitter.com/7Ndb4YSuHC,0,1
7251,0,Shouting And Booing In Labour… news photography fashion health fail tech ipad iphone funny lol,0,1
7253,0,Finally found you.. paulfrank paul frank case for samsung s4 it byorder …,0,1
7259,0,"Just added Kids Hoodie to our collection of products, check it out here at -hoodie?utm_campaign=social_autopilot&utm_source=tweet&utm_medium=tweet … iPhone case technology",0,1
7260,0,Picked up this snazzy thing today! ps4 controller sony gamer games nice xbox microsoft…,0,1
7262,0,ready to party ! party partyhard friends bestfriend best night lights makeup iphone …,0,1
7268,1,"This is a private API: #documentation/Foundation/Reference/NSFileVersion_Class/Reference/Reference.html … It's not publicly documented. Or so they said, rejecting my app. apple madness",0,1
7271,1,Just got an iPhone 4S :) hehe iPhone apple new finally seb091214 I won't lose it!! …,0,1
7273,0,6-months AmazonPrimeVideo 100% FREE – no catch Stonehaven Sony blakesheltonpic.twitter.com/iTBfE8d8up,0,1
7275,0,Like and Share if you want this LED Selfie Case For Samsung iphone ... .php/product/led-selfie-case-for-samsung/ …pic.twitter.com/IBrA5Glyn9,0,1
7282,0,I love you bad much but I hide it like always... myself selfie hide Iphone black nude…,1,1
7283,0,Garden — Steemit @foxkoit/5uweeq-garden … garden home story life blog photo photos photography image images gallery photostory sony sonylens sonyphotos sonyphoto sonyphotography photofeed feed new top news nature,0,1
7290,0,iConversations dubai iphone instagood me smile follow cute photooftheday tbt…,0,1
7294,0,Price lowered! kawaii green apple fruit plush cushion decoration pillow felt… -oUMZkQ/,0,1
7301,0,Love my new phone case iphone cover case sunset beach sky pretty hashtag smile cute…,0,1
7304,0,SONY RX100v camera sony rx100v likeforlike l4l like4like followme tagsforlikes …,0,1
7306,0,xxx Can not move on from this my picture !! . . . medan indonesia swag sxe oppo samsung night goodni…pic.twitter.com/1s8GEdDczj,0,1
7308,0,Fear End 2010 ?v=Kn1PG-dIZl4&feature=share … art career jobs iphone rock like friday thankful askzayn quote show,0,1
7310,0,Who’s your WCW ? Thank you mfortphoto for making me look like a shiny plant go follow and DM for a photoshoot if you want to look this | mfortphoto nadiainneverland sony… ?utm_source=ig_twitter_share&igshid=1tyr2w6fivkcp …,0,1
7327,0,Drinking games :) like new me followme glasgow followme drink iphone instadaily…,0,1
7330,0,My daughter's toy... really hopeless... apple ipad3 chaveline toy girl watching playing …,0,1
7331,0,"The Prophet as a Husband . iphone : android : kindle Book January 09, 2017 at…",0,1
