id,tweet,isVulgar,emoScore
9742,i know i have said this before like a million time but i just want to say again i hate appl,0,0
9743,the futur so bright gota wear shade profil iphon vancouv wpshade,0,0
9744,when your phone magic goe from digit to digit in digit second then die digit minut later,0,0
9745,its been digit day i have sent you the mail but still no respons shitservic,0,0
9746,life is good good kid boy basebal short sleev tshirt tee size xl digit lifeisgodkid smile healthi nyc breakfast faith goday appl chang brooklyn respect italian bestfriend fruit behapi shoploc lifeisgod via,0,0
9747,appl own the virtual page turn because they made it first so i own the moon because i land there first,0,0
9748,dasler swim water beach dog swim cute soni cybershot las animas tucaca,0,0
9749,to my world babi gift birthday appl ipod nano bahrain bahraini digit watch iwatch,0,0
9750,iphon digit digit gb spacegray ist the digit juhu berlin appl aplestor wait longtime,0,1
9751,stream nicki minaj s new al wrong quen here nickiminaj onikamaraj instagram instanicki queen nicki minaj new iphon roman barbi barbz teaminaj folow digit folow like comment,0,0
9752,i have the best boyfriend him vacat misyou iphon instagram photoftheday boyfriend,0,0
9753,digit day until my birthday also known as digit day until i get my new phone teamdroid,0,0
9754,our light our light godnight light night iphonesia instagram iphon j,0,0
9755,am i wrong digit song music cuadrado red iphon selfi boyfriend,0,2
9756,appl just submit a claim to have digit samsung phone pull from the us market appl you are sound like hitler dictat,0,0
9757,anyon watch the appl keynot i sure as bad did not opensourc,1,0
9758,stupid shitti hate phone has been complet wipe gute angri irrit annoy hateiphon,0,0
9759,got my gift to me sogreat iphonex nov digit rd deadbeatmya   appl fanboy stat,0,0
9760,the girl blackpug pug cute girl dog pugofinstagram like follow folowm follow fashion pug pig fat black iphone,0,0
9761,of cours i buy the ipod nano and digit month later a new one come out,0,0
9762,good morn iphonecas donut iphon fashion style stylish apbrez cute,0,0
9763,dot stemit dot natur naturephotographi small galleri life look new stem stemit stemithelp stemitphoto stemitphoto stemitblog follow soni sonylen sonyphoto sonyphotographi photof feed colorphotographi wow top,0,0
9764,me being silli with my princ instatext instaboy iphon gaylov gay gaytext bite gay,0,0
9765,scari skinni janic dickinson news photographi fashion health failur tech ipad iphon funni lol,0,0
9766,right i can not cope my phone will not turn on jesus this is my worst nightmar help appl,0,-1
9767,thank appl for yet anoth useless ap for someth i do not have or want that is just go to take space up on my phone,0,0
9768,kelli dod s shame rhoc star news photographi fashion health failur tech ipad iphon funni lol,0,0
9769,one for me one for you iphonex a digit bionichip couplephon you me gaylov manila,0,0
9770,stamped of electron head electron danc danc celebr peopl samsung,0,0
9771,how does digit get anyon to help at the aplestor everyon  s busi no digit say hello no procedur on how to wait to be help,0,0
9772,margaret blue new iphon case iloveh friend girl margaret blue sumer digit hand iphon cas,0,0
9773,so this is what i got today yay samsung newyear,0,0
9774,no iphon my headphon are not connect give me sound god bad it iphon appl,1,0
9775,meet mr apstashst litlestick he make your iphon fun sir new funni like likes,0,0
9776,buy now fashion style luxuri sundayfunday sexi hot iphon usa canada toronto,0,0
9777,thank you daddi samsung galaxi note digit s digit was broken my new babi life piec of me,0,0
9778,there is serious anoth new itun they keep get wors   never work alow me to out music on my phone,0,0
9779,downtown shoot engag adrianandjanaphotographi cute ig iger iglov iphon instagram i,0,0
9780,me boy gay dream night hamaca mexico yucatan man iphon love,0,0
9781,birthday sangetha redi birthday blash soni bm have nice day fashion signatur wish you,0,0
9782,prepar is alway a key to success oneplus birthday london shoreditch fnatic,0,0
9783,amaz soni vclhg digit high perform wide convers len x digit digit for digit male diamet len,0,0
9784,this is absolutley ridicul its been near digit week sinc i order my iphon arg stress,0,0
9785,the iphon is a piec of bad but i love it,1,0
9786,god some peopl realli way to kick a man while he is down appl stock holder,0,0
9787,buy a new imac appl fantast comput amaz life yummi best good gadget,0,0
9788,fuck you siri get use to it hateyou siri appl fuck you,0,0
9789,had to reboot this stilli iphon digit wouldni turn on think it is time for a new phone appl pileofpish,0,0
9790,hi new member in the hous soni play station digit just bought new s thanks,0,0
9791,new phone soni experia z digit compact black whoop new phone soni experia compact,0,0
9792,loki what i bought for myself my very own samsung galaxi tab digit digit white tech,0,0
9793,work area appl macbok macbokpro work write appl comput hustl like digit like,0,0
9794,flower me flower indonesiaflow indonesia pictur agricultur simpl samsung,0,0
9795,new iphon case   new iphon case louis tomlinson tomo direction onedirection,0,0
9796,selfi atitud snapchat h school cobach digit wet motorola motoselfi cobach digit,0,0
9797,i want my discman back that never let me down brokenipod noreason sadfac,0,-1
9798,dear appl how come macbok pic from this distanc it is cost digit x more than an iphon yet,0,0
9799,photo digit musicentertain quot instagod insta wrong sexi weed iphon cute kick summer,0,0
9800,rememb shoot funtim hep pan me shoot   camera soni pmw ex digit,0,0
9801,i am a happi boy after a great week at vadstena i went home to pick up my new macbok air digit   appl,0,0
9802,digit minut on hold with appl and still count just to make an appoint my phone is now a hand warmer appl,0,0
9803,i am not delet shit i am tri to import my pictur onto my mac but oh hey it does not have any memori either,0,0
9804,after digit week of wait appl decid to ship my phone appl piss,0,0
9805,an even out at a pub in hoxton portrait canpubphoto stretphotographi dailylif pub social socialis availablelight sonyrxmo soni rx digit r digit rx digit ri rx digit rm digit myexposuredit,0,0
9806,just straight kill en twitch stream mixer game game youtub live suportsmalstream watch stream new fun veriati veriatystream watchmix asianstream twitchkiten arenaofvalor aov iphonex,0,0
9807,samsung repair smashedscren screnrepair a digit ryan person comput repair ryan newel,0,0
9808,instead of write in my journal i am on hold with appl to get this updat cancel fuck cool  ,0,1
9809,everi time i open itun it ask me to download a new version i need a zune,0,0
9810,mm cupcak cupcak yummi chocol top denmark iphon instagram pictur mm twitter fa,0,0
9811,so appar there are siri minut you have to pay to use siri verizon and too appl,0,0
9812,start the school day with digit an being at digit right now iphon,0,0
9813,why is my iphon batteri so shit it is so annoy if i ever wana go somewher is alway on like digit fuckof ihateyou  ,0,0
9814,i have over digit difrent cds to download to itun because you can not transfer from your ipod to itun,0,0
9815,cut appl suck lolypop this digit th sep pim pom parti a lolypop leagu digit th septemb,0,0
9816,easter from fodiefrol kusmitea swetlov pair w banana appl cinamon,0,0
9817,photo flashbackfriday summer camp throwback heart life iphon instagram retro taken with,0,0
9818,i having a stand for my iphon too mani selfi to choos from selfish selfiza pinkhair,0,0
9819,i pack everyth in my bag except for my wait for it iphon dongl for my headphon appl,0,0
9820,well this is just a bit excit life chang so helyeah game changer samsung,0,0
9821,despatch digit ig friend   iphoneographi iphonesia instagram iphon iphon digit photoftheday popular,0,0
9822,michael l android anyon appl iphon microsoft at gnudarwin action blog   digit,0,0
9823,okay fuck you too siri troubl in paradis bad lol iphon,1,0
9824,i so love my icon cute iphon digit s icon theme leopard ribbon,0,1
9825,ipod and laptop charger have both broken random and stop work on me and i replac both of them last year appl you,0,0
9826,iphon suck so bad random heat up turn off and will not turn back on and automat think everyon has an iphon appl,0,0
9827,photo condom louisvuiton fashion fashion bad instagram iphon iphonesia taken with,1,0
9828,hateapl apl   apletv is some halfas tim cook bad burgl servic who can take an money first,1,0
9829,work in cabo sunset whataview beach sea sunsetporn loscabo iphon color pool wanderlust by,0,0
9830,appl work on iphon digit run on io digit   why was nt iphon digit flopshow enough for no reason p,0,1
9831,the thought of you metromanb digit weekday selfi friend foe friday iphon spawn rs art purpos natur human piano music,0,0
9832,i watch this klip   godnight klip sleep rest tuesday bedtim iphon vlog |,0,0
9833,my samsung galaxi s digit screen fix all thank to saba for sort it out,0,0
9834,one more time be madrid samsung live life enjoy friend gym walk,0,0
9835,aroma cafe maverick nba eilat holiday me iphon like digit like folowm tagsforlik,0,0
9836,just go up link in bio newest game io apstor smile appl videogames,0,0
9837,give me one pair of defect headphon custom servic then send me anoth defect pair hopeyouhearthi soni,0,0
9838,and now i am download io digit digit to my ipod and wonder what fresh bad it will bring with it appl conflict firstworldproblem,1,0
9839,my real phone work perfect after digit year this iphon digit gs or whatev the bad it is freez constant and is just horribl,1,0
9840,appl fuckyou the fuck mac calendar digit is now off fuck center too news,0,0
9841,i hate when an arabian as bad answer the call when i call a big as compani hi i do not know what the fuck your say appl,1,0
9842,i like soni xperia m digit random picoftheday gadget tech,0,0
9843,siri i knew i like you siri iphon funyasfuck whatdoesthefoxsay laugh,0,0
9844,photo i am calm this time pleas no secur hello again god is great appl store new phone digit th is,0,0
